tipo,arquivo,classe,confianca,x1,y1,x2,y2,frame
imagem,Thraupis_sayaca_103_0.jpg,Thraupis sayaca,0.743489682674408,93,85,318,546,
imagem,Thraupis_sayaca_166_0.jpg,Thraupis sayaca,0.9812119007110596,80,91,547,269,
imagem,Thraupis_sayaca_177_0.jpg,Thraupis sayaca,0.9833365082740784,41,43,261,157,
imagem,Thraupis_sayaca_201_0.jpg,Thraupis sayaca,0.9890586733818054,93,91,281,545,
imagem,Thraupis_sayaca_224_0.jpg,Thraupis sayaca,0.983949601650238,89,91,552,468,
imagem,Thraupis_sayaca_226_0.jpg,Thraupis sayaca,0.9763100147247314,88,86,479,545,
imagem,Thraupis_sayaca_247_0.jpg,Thraupis sayaca,0.9917294383049011,89,91,551,413,
imagem,Thraupis_sayaca_262_0.jpg,Thraupis sayaca,0.9876937866210938,89,93,547,521,
imagem,Thraupis_sayaca_270_0.jpg,Thraupis sayaca,0.9717364311218262,48,41,178,286,
imagem,Thraupis_sayaca_273_0.jpg,Thraupis sayaca,0.9921796321868896,44,51,307,279,
imagem,Thraupis_sayaca_293_0.jpg,Thraupis sayaca,0.9723597764968872,78,75,421,494,
imagem,Thraupis_sayaca_312_0.jpg,Thraupis sayaca,0.9640523195266724,88,87,549,311,
imagem,Thraupis_sayaca_76_0.jpg,Thraupis sayaca,0.9388569593429565,91,87,379,546,
imagem,Thraupis_sayaca_86_0.jpg,Thraupis sayaca,0.9754103422164917,39,46,266,151,
imagem,Thraupis_sayaca_92_0.jpg,Thraupis sayaca,0.827233612537384,92,92,551,488,
imagem,Thraupis_sayaca_99_0.jpg,Thraupis sayaca,0.975338339805603,69,71,428,286,
imagem,Troglodytes musculus_243_0.jpg,Troglodytes musculus,0.9650470614433289,86,89,553,462,
imagem,Troglodytes musculus_302_0.jpg,Troglodytes musculus,0.9841455817222595,71,68,328,427,
imagem,Troglodytes musculus_731_0.jpg,Troglodytes musculus,0.9108982086181641,42,36,213,252,
imagem,Troglodytes musculus_993_0.jpg,Troglodytes musculus,0.9435253143310547,54,59,358,351,
imagem,Troglodytes musculus_9_0.jpg,Troglodytes musculus,0.9760777354240417,90,91,553,336,
imagem,Troglodytes_musculus_111_0.jpg,Troglodytes musculus,0.9742773771286011,90,89,364,534,
imagem,Troglodytes_musculus_160_0.jpg,Troglodytes musculus,0.9612941145896912,92,89,534,551,
imagem,Troglodytes_musculus_171_0.jpg,Troglodytes musculus,0.9741129875183105,96,88,533,549,
imagem,Troglodytes_musculus_219_0.jpg,Troglodytes musculus,0.9673112034797668,82,92,556,510,
imagem,Troglodytes_musculus_252_0.jpg,Troglodytes musculus,0.9666906595230103,95,89,446,557,
imagem,Troglodytes_musculus_298_0.jpg,Troglodytes musculus,0.9774043560028076,92,90,555,438,
imagem,Troglodytes_musculus_41_0.jpg,Troglodytes musculus,0.4108363687992096,94,90,451,557,
imagem,Turdus leucomelas_425_0.jpg,Turdus leucomelas,0.986834704875946,91,91,552,448,
imagem,Turdus leucomelas_973_0.jpg,Turdus rufiventris,0.9545360803604126,54,57,341,248,
imagem,Turdus rufiventris_11_0.jpg,Turdus rufiventris,0.5074976682662964,45,49,300,255,
imagem,Turdus rufiventris_385_0.jpg,Turdus rufiventris,0.9915558099746704,54,53,236,320,
imagem,Turdus rufiventris_802_0.jpg,Turdus rufiventris,0.9746519327163696,87,92,544,413,
imagem,Turdus_leucomelas_110_0.jpg,Turdus leucomelas,0.9731624722480774,89,92,546,389,
imagem,Turdus_leucomelas_113_0.jpg,Turdus leucomelas,0.9471057057380676,53,58,357,308,
imagem,Turdus_leucomelas_143_0.jpg,Turdus leucomelas,0.9898920059204102,91,92,551,362,
imagem,Turdus_leucomelas_179_0.jpg,Turdus leucomelas,0.9788848161697388,94,91,549,393,
imagem,Turdus_leucomelas_181_0.jpg,Turdus leucomelas,0.9908779263496399,86,92,544,379,
imagem,Turdus_leucomelas_185_0.jpg,Turdus leucomelas,0.9833093285560608,88,93,548,370,
imagem,Turdus_leucomelas_19_0.jpg,Turdus leucomelas,0.9763661623001099,51,59,347,329,
imagem,Turdus_leucomelas_271_0.jpg,Turdus leucomelas,0.6595430374145508,89,93,552,338,
imagem,Turdus_leucomelas_294_0.jpg,Turdus leucomelas,0.9352834820747375,88,96,551,470,
imagem,Turdus_leucomelas_54_0.jpg,Turdus leucomelas,0.9789997339248657,92,91,462,538,
imagem,Turdus_leucomelas_71_0.jpg,Turdus leucomelas,0.8617943525314331,81,80,472,453,
imagem,Turdus_leucomelas_79_0.jpg,Turdus leucomelas,0.9908053874969482,91,87,345,550,
imagem,Turdus_rufiventris_165_0.jpg,Turdus rufiventris,0.968299388885498,93,94,510,547,
imagem,Turdus_rufiventris_196_0.jpg,Turdus rufiventris,0.9862346053123474,81,93,554,391,
imagem,Turdus_rufiventris_224_0.jpg,Turdus rufiventris,0.9781597256660461,56,58,351,339,
imagem,Turdus_rufiventris_236_0.jpg,Turdus rufiventris,0.9830196499824524,91,92,550,436,
imagem,Turdus_rufiventris_245_0.jpg,Turdus rufiventris,0.9689818024635315,92,87,314,549,
imagem,Turdus_rufiventris_336_0.jpg,Turdus rufiventris,0.9887095093727112,75,77,377,453,
imagem,Turdus_rufiventris_55_0.jpg,Turdus rufiventris,0.9710635542869568,90,91,555,338,
imagem,Turdus_rufiventris_61_0.jpg,Turdus rufiventris,0.9717231392860413,104,91,555,391,
imagem,Turdus_rufiventris_89_0.jpg,Turdus rufiventris,0.9738268852233887,86,88,518,436,
imagem,Turdus_rufiventris_93_0.jpg,Turdus rufiventris,0.8062485456466675,19,24,142,119,
imagem,Tyrannus melancholicus_169_0.jpg,Tyrannus melancholicus,0.8992136120796204,87,92,554,524,
imagem,Tyrannus melancholicus_25_0.jpg,Tyrannus melancholicus,0.8715759515762329,31,36,213,157,
imagem,Tyrannus melancholicus_790_0.jpg,Tyrannus melancholicus,0.9873368144035339,91,91,498,554,
imagem,Tyrannus melancholicus_923_0.jpg,Tyrannus melancholicus,0.9402709007263184,42,32,212,237,
imagem,Tyrannus_melancholicus_13_0.jpg,Tyrannus melancholicus,0.7823363542556763,44,41,221,270,
imagem,Tyrannus_melancholicus_157_0.jpg,Tyrannus melancholicus,0.9750555753707886,24,26,156,149,
imagem,Tyrannus_melancholicus_159_0.jpg,Tyrannus melancholicus,0.9765639305114746,61,60,311,367,
imagem,Tyrannus_melancholicus_193_0.jpg,Tyrannus melancholicus,0.9698734283447266,82,72,207,482,
imagem,Tyrannus_melancholicus_217_0.jpg,Tyrannus melancholicus,0.980238676071167,89,91,552,470,
imagem,Tyrannus_melancholicus_221_0.jpg,Tyrannus melancholicus,0.98855060338974,88,92,555,382,
imagem,Tyrannus_melancholicus_224_0.jpg,Tyrannus melancholicus,0.8557668924331665,45,44,236,260,
imagem,Tyrannus_melancholicus_246_0.jpg,Tyrannus melancholicus,0.9888638257980347,93,91,490,550,
imagem,Tyrannus_melancholicus_44_0.jpg,Tyrannus melancholicus,0.982453465461731,86,91,553,446,
imagem,Tyrannus_melancholicus_75_0.jpg,Tyrannus melancholicus,0.9510466456413269,95,93,281,551,
imagem,Wattled Jacana Jacana jacana_246_0.jpg,Jacana jacana,0.9794552326202393,76,79,381,455,
imagem,Wattled Jacana Jacana jacana_590_0.jpg,Jacana jacana,0.9708194136619568,29,31,179,194,
imagem,Wattled Jacana Jacana jacana_590_0.jpg,Jacana jacana,0.9220149517059326,181,73,290,177,
imagem,Wattled Jacana Jacana jacana_613_0.jpg,Jacana jacana,0.9648635983467102,63,59,347,375,
imagem,Wattled Jacana Jacana jacana_746_0.jpg,Jacana jacana,0.9858260750770569,93,87,305,546,
imagem,Wattled Jacana Jacana jacana_793_0.jpg,Jacana jacana,0.9897900223731995,92,88,299,552,
imagem,Wattled_Jacana_Jacana_jacana_100_0.jpg,Jacana jacana,0.952526867389679,46,46,202,284,
imagem,Wattled_Jacana_Jacana_jacana_114_0.jpg,Jacana jacana,0.9458906054496765,26,27,175,130,
imagem,Wattled_Jacana_Jacana_jacana_132_1.jpg,Jacana jacana,0.9808955788612366,75,67,363,443,
imagem,Wattled_Jacana_Jacana_jacana_184_0.jpg,Jacana jacana,0.983316957950592,93,85,447,559,
imagem,Wattled_Jacana_Jacana_jacana_18_0.jpg,Jacana jacana,0.9802865386009216,57,68,396,352,
imagem,Wattled_Jacana_Jacana_jacana_22_0.jpg,Jacana jacana,0.981916069984436,48,50,295,171,
imagem,Wattled_Jacana_Jacana_jacana_245_0.jpg,Jacana jacana,0.9869470596313477,68,73,424,321,
imagem,Wattled_Jacana_Jacana_jacana_24_0.jpg,Jacana jacana,0.9583247900009155,70,75,438,448,
imagem,Wattled_Jacana_Jacana_jacana_40_0.jpg,Jacana jacana,0.9854881167411804,91,88,364,547,
imagem,Zonotrichia capensis_669_0.jpg,Zonotrichia capensis,0.9616538882255554,33,33,216,186,
imagem,Zonotrichia capensis_863_0.jpg,Zonotrichia capensis,0.9879499673843384,93,91,342,560,
imagem,Zonotrichia_capensis_123_0.jpg,Zonotrichia capensis,0.9845933318138123,86,92,552,507,
imagem,Zonotrichia_capensis_137_0.jpg,Zonotrichia capensis,0.9657872915267944,61,57,289,354,
imagem,Zonotrichia_capensis_16_0.jpg,Zonotrichia capensis,0.9394447207450867,33,30,164,197,
imagem,Zonotrichia_capensis_17_0.jpg,Zonotrichia capensis,0.9536989331245422,89,93,487,532,
imagem,Zonotrichia_capensis_185_0.jpg,Zonotrichia capensis,0.9209162592887878,94,95,555,328,
imagem,Zonotrichia_capensis_199_0.jpg,Zonotrichia capensis,0.9769287705421448,67,65,338,392,
imagem,Zonotrichia_capensis_205_0.jpg,Zonotrichia capensis,0.9846595525741577,80,72,274,468,
imagem,Zonotrichia_capensis_215_0.jpg,Zonotrichia capensis,0.9615370631217957,70,70,415,369,
imagem,Zonotrichia_capensis_231_0.jpg,Zonotrichia capensis,0.9446099996566772,93,87,485,544,
imagem,Zonotrichia_capensis_235_1.jpg,Passer domesticus,0.41666823625564575,58,55,141,367,
imagem,Zonotrichia_capensis_244_0.jpg,Zonotrichia capensis,0.9897550940513611,92,90,489,548,
imagem,Zonotrichia_capensis_29_0.jpg,Zonotrichia capensis,0.7308597564697266,90,89,553,383,
imagem,Zonotrichia_capensis_71_0.jpg,Zonotrichia capensis,0.9681006669998169,92,88,425,553,
